season,week,team,team_plays,team_pass_attempts,team_rush_attempts,team_tds,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_team_tds,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder
2024,15,NYJ,55.0,32.0,23.0,4.0,58.25,38.25,20.0,2.25,0.6566523605150214,0.34334763948497854,2.25
2024,16,NYJ,63.0,43.0,20.0,1.0,58.25,36.75,21.5,3.25,0.630901287553648,0.36909871244635195,3.25
2024,17,NYJ,59.0,38.0,21.0,2.0,61.0,39.5,21.5,2.75,0.6475409836065574,0.3524590163934426,2.75
2024,18,NYJ,63.0,40.0,23.0,4.0,60.0,38.75,21.25,2.25,0.6458333333333334,0.3541666666666667,2.25
2023,1,PHI,61.0,36.0,25.0,1.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,PHI,75.0,27.0,48.0,4.0,61.0,36.0,25.0,1.0,0.5901639344262295,0.4098360655737705,1.0
2023,3,PHI,78.0,38.0,40.0,2.0,68.0,31.5,36.5,2.5,0.4632352941176471,0.5367647058823529,2.5
2023,4,PHI,68.0,40.0,28.0,3.0,71.33333333333333,33.666666666666664,37.666666666666664,2.3333333333333335,0.4719626168224299,0.5280373831775701,2.3333333333333335
2023,5,PHI,78.0,39.0,39.0,2.0,70.5,35.25,35.25,2.5,0.5,0.5,2.5
2023,6,PHI,69.0,47.0,22.0,2.0,74.75,36.0,38.75,2.75,0.4816053511705686,0.5183946488294314,2.75
2023,7,PHI,68.0,34.0,34.0,5.0,73.25,41.0,32.25,2.25,0.5597269624573379,0.4402730375426621,2.25
2023,8,PHI,62.0,40.0,22.0,5.0,70.75,40.0,30.75,3.0,0.5653710247349824,0.43462897526501765,3.0
2023,9,PHI,59.0,26.0,33.0,4.0,69.25,40.0,29.25,3.5,0.5776173285198556,0.4223826714801444,3.5
2023,11,PHI,54.0,27.0,27.0,3.0,64.5,36.75,27.75,4.0,0.5697674418604651,0.43023255813953487,4.0
2023,12,PHI,65.0,33.0,32.0,5.0,60.75,31.75,29.0,4.25,0.522633744855967,0.4773662551440329,4.25
2023,13,PHI,70.0,52.0,18.0,2.0,60.0,31.5,28.5,4.25,0.525,0.475,4.25
2023,14,PHI,52.0,29.0,23.0,0.0,62.0,34.5,27.5,3.5,0.5564516129032258,0.4435483870967742,3.5
2023,15,PHI,69.0,31.0,38.0,2.0,60.25,35.25,25.0,2.5,0.5850622406639004,0.4149377593360996,2.5
2023,16,PHI,74.0,39.0,35.0,4.0,64.0,36.25,27.75,2.25,0.56640625,0.43359375,2.25
2023,17,PHI,47.0,24.0,23.0,3.0,66.25,37.75,28.5,2.0,0.569811320754717,0.43018867924528303,2.0
2023,18,PHI,65.0,41.0,24.0,1.0,60.5,30.75,29.75,2.25,0.5082644628099173,0.49173553719008267,2.25
2023,19,PHI,54.0,38.0,16.0,1.0,63.75,33.75,30.0,2.5,0.5294117647058824,0.47058823529411764,2.5
2024,1,PHI,74.0,36.0,38.0,4.0,60.0,35.5,24.5,2.25,0.5916666666666667,0.4083333333333333,2.25
2024,2,PHI,69.0,31.0,38.0,2.0,60.0,34.75,25.25,2.25,0.5791666666666667,0.42083333333333334,2.25
2024,3,PHI,68.0,42.0,26.0,2.0,65.5,36.5,29.0,2.0,0.5572519083969466,0.44274809160305345,2.0
2024,4,PHI,56.0,36.0,20.0,2.0,66.25,36.75,29.5,2.25,0.5547169811320755,0.44528301886792454,2.25
2024,6,PHI,62.0,26.0,36.0,3.0,66.75,36.25,30.5,2.5,0.5430711610486891,0.45692883895131087,2.5
2024,7,PHI,65.0,20.0,45.0,4.0,63.75,33.75,30.0,2.25,0.5294117647058824,0.47058823529411764,2.25
2024,8,PHI,59.0,20.0,39.0,4.0,62.75,31.0,31.75,2.75,0.4940239043824701,0.5059760956175299,2.75
2024,9,PHI,76.0,28.0,48.0,5.0,60.5,25.5,35.0,3.25,0.4214876033057851,0.5785123966942148,3.25
2024,10,PHI,65.0,27.0,38.0,4.0,65.5,23.5,42.0,4.0,0.35877862595419846,0.6412213740458015,4.0
2024,11,PHI,70.0,30.0,40.0,3.0,66.25,23.75,42.5,4.25,0.3584905660377358,0.6415094339622641,4.25
2024,12,PHI,68.0,23.0,45.0,4.0,67.5,26.25,41.25,4.0,0.3888888888888889,0.6111111111111112,4.0
2024,13,PHI,54.0,21.0,33.0,3.0,69.75,27.0,42.75,4.0,0.3870967741935484,0.6129032258064516,4.0
2024,14,PHI,57.0,25.0,32.0,3.0,64.25,25.25,39.0,3.5,0.39299610894941633,0.6070038910505836,3.5
2024,15,PHI,77.0,35.0,42.0,3.0,62.25,24.75,37.5,3.25,0.39759036144578314,0.6024096385542169,3.25
2024,16,PHI,71.0,32.0,39.0,3.0,64.0,26.0,38.0,3.25,0.40625,0.59375,3.25
2024,17,PHI,61.0,19.0,42.0,4.0,64.75,28.25,36.5,3.0,0.4362934362934363,0.5637065637065637,3.0
2024,18,PHI,68.0,43.0,25.0,2.0,66.5,27.75,38.75,3.25,0.41729323308270677,0.5827067669172933,3.25
2024,19,PHI,57.0,23.0,34.0,2.0,69.25,32.25,37.0,3.0,0.4657039711191336,0.5342960288808665,3.0
2024,20,PHI,61.0,27.0,34.0,3.0,64.25,29.25,35.0,2.75,0.45525291828793774,0.5447470817120622,2.75
2024,21,PHI,67.0,30.0,37.0,8.0,61.75,28.0,33.75,2.75,0.4534412955465587,0.5465587044534413,2.75
2024,22,PHI,70.0,25.0,45.0,3.0,63.25,30.75,32.5,3.75,0.48616600790513836,0.5138339920948617,3.75
2023,1,PIT,61.0,51.0,10.0,1.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,PIT,54.0,32.0,22.0,1.0,61.0,51.0,10.0,1.0,0.8360655737704918,0.16393442622950818,1.0
2023,3,PIT,60.0,29.0,31.0,2.0,57.5,41.5,16.0,1.0,0.7217391304347827,0.2782608695652174,1.0
2023,4,PIT,56.0,31.0,25.0,0.0,58.333333333333336,37.333333333333336,21.0,1.3333333333333333,0.64,0.36,1.3333333333333333
2023,5,PIT,66.0,36.0,30.0,1.0,57.75,35.75,22.0,1.0,0.6190476190476191,0.38095238095238093,1.0
2023,7,PIT,56.0,27.0,29.0,3.0,59.0,32.0,27.0,1.0,0.5423728813559322,0.4576271186440678,1.0
2023,8,PIT,64.0,46.0,18.0,1.0,59.5,30.75,28.75,1.5,0.5168067226890757,0.4831932773109244,1.5
2023,9,PIT,60.0,30.0,30.0,2.0,60.5,35.0,25.5,1.25,0.5785123966942148,0.4214876033057851,1.25
2023,10,PIT,60.0,24.0,36.0,2.0,61.5,34.75,26.75,1.75,0.5650406504065041,0.4349593495934959,1.75
2023,11,PIT,57.0,31.0,26.0,1.0,60.0,31.75,28.25,2.0,0.5291666666666667,0.4708333333333333,2.0
2023,12,PIT,68.0,35.0,33.0,1.0,60.25,32.75,27.5,1.5,0.5435684647302904,0.45643153526970953,1.5
2023,13,PIT,58.0,27.0,31.0,1.0,61.25,30.0,31.25,1.5,0.4897959183673469,0.5102040816326531,1.5
2023,14,PIT,67.0,39.0,28.0,2.0,60.75,29.25,31.5,1.25,0.48148148148148145,0.5185185185185185,1.25
2023,15,PIT,54.0,30.0,24.0,2.0,62.5,33.0,29.5,1.25,0.528,0.472,1.25
2023,16,PIT,58.0,28.0,30.0,4.0,61.75,32.75,29.0,1.5,0.5303643724696356,0.46963562753036436,1.5
2023,17,PIT,71.0,25.0,46.0,3.0,59.25,31.0,28.25,2.25,0.5232067510548524,0.4767932489451477,2.25
2023,18,PIT,62.0,23.0,39.0,2.0,62.5,30.5,32.0,2.75,0.488,0.512,2.75
2023,19,PIT,63.0,40.0,23.0,2.0,61.25,26.5,34.75,2.75,0.4326530612244898,0.5673469387755102,2.75
2024,1,PIT,66.0,25.0,41.0,0.0,63.5,29.0,34.5,2.75,0.4566929133858268,0.5433070866141733,2.75
2024,2,PIT,58.0,22.0,36.0,1.0,65.5,28.25,37.25,1.75,0.4312977099236641,0.5687022900763359,1.75
2024,3,PIT,65.0,34.0,31.0,2.0,62.25,27.5,34.75,1.25,0.44176706827309237,0.5582329317269076,1.25
2024,4,PIT,68.0,38.0,30.0,3.0,63.0,30.25,32.75,1.25,0.4801587301587302,0.5198412698412699,1.25
2024,5,PIT,57.0,31.0,26.0,2.0,64.25,29.75,34.5,1.5,0.46303501945525294,0.5369649805447471,1.5
2024,6,PIT,63.0,28.0,35.0,3.0,62.0,31.25,30.75,2.0,0.5040322580645161,0.4959677419354839,2.0
2024,7,PIT,66.0,30.0,36.0,4.0,63.25,32.75,30.5,2.5,0.5177865612648221,0.48221343873517786,2.5
2024,8,PIT,63.0,32.0,31.0,1.0,63.5,31.75,31.75,3.0,0.5,0.5,3.0
2024,10,PIT,75.0,32.0,43.0,4.0,62.25,30.25,32.0,2.5,0.4859437751004016,0.5140562248995983,2.5
2024,11,PIT,74.0,40.0,34.0,0.0,66.75,30.5,36.25,3.0,0.45692883895131087,0.5430711610486891,3.0
2024,12,PIT,68.0,34.0,34.0,2.0,69.5,33.5,36.0,2.25,0.48201438848920863,0.5179856115107914,2.25
2024,13,PIT,66.0,40.0,26.0,5.0,70.0,34.5,35.5,1.75,0.4928571428571429,0.5071428571428571,1.75
2024,14,PIT,62.0,27.0,35.0,3.0,70.75,36.5,34.25,2.75,0.5159010600706714,0.4840989399293286,2.75
2024,15,PIT,41.0,24.0,17.0,1.0,67.5,35.25,32.25,2.5,0.5222222222222223,0.4777777777777778,2.5
2024,16,PIT,60.0,36.0,24.0,3.0,59.25,31.25,28.0,2.75,0.5274261603375527,0.47257383966244726,2.75
2024,17,PIT,73.0,42.0,31.0,1.0,57.25,31.75,25.5,3.0,0.5545851528384279,0.44541484716157204,3.0
2024,18,PIT,58.0,35.0,23.0,2.0,59.0,32.25,26.75,2.0,0.5466101694915254,0.4533898305084746,2.0
2024,19,PIT,45.0,34.0,11.0,2.0,58.0,34.25,23.75,1.75,0.5905172413793104,0.40948275862068967,1.75
2023,1,SEA,46.0,28.0,18.0,1.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,SEA,67.0,42.0,25.0,4.0,46.0,28.0,18.0,1.0,0.6086956521739131,0.391304347826087,1.0
2023,3,SEA,72.0,39.0,33.0,3.0,56.5,35.0,21.5,2.5,0.6194690265486725,0.3805309734513274,2.5
2023,4,SEA,51.0,28.0,23.0,2.0,61.666666666666664,36.333333333333336,25.333333333333332,2.6666666666666665,0.5891891891891892,0.4108108108108108,2.6666666666666665
2023,6,SEA,70.0,45.0,25.0,1.0,59.0,34.25,24.75,2.5,0.5805084745762712,0.4194915254237288,2.5
2023,7,SEA,58.0,26.0,32.0,2.0,65.0,38.5,26.5,2.5,0.5923076923076923,0.4076923076923077,2.5
2023,8,SEA,55.0,38.0,17.0,3.0,62.75,34.5,28.25,2.0,0.549800796812749,0.450199203187251,2.0
2023,9,SEA,47.0,32.0,15.0,0.0,58.5,34.25,24.25,2.0,0.5854700854700855,0.41452991452991456,2.0
2023,10,SEA,74.0,48.0,26.0,2.0,57.5,35.25,22.25,1.5,0.6130434782608696,0.3869565217391304,1.5
2023,11,SEA,63.0,42.0,21.0,1.0,58.5,36.0,22.5,1.75,0.6153846153846154,0.38461538461538464,1.75
2023,12,SEA,54.0,33.0,21.0,0.0,59.75,40.0,19.75,1.5,0.6694560669456067,0.3305439330543933,1.5
2023,13,SEA,64.0,42.0,22.0,5.0,59.5,38.75,20.75,0.75,0.6512605042016807,0.3487394957983193,0.75
2023,14,SEA,56.0,36.0,20.0,2.0,63.75,41.25,22.5,2.0,0.6470588235294118,0.35294117647058826,2.0
2023,15,SEA,59.0,35.0,24.0,2.0,59.25,38.25,21.0,2.0,0.6455696202531646,0.35443037974683544,2.0
2023,16,SEA,59.0,39.0,20.0,2.0,58.25,36.5,21.75,2.25,0.6266094420600858,0.37339055793991416,2.25
2023,17,SEA,49.0,34.0,15.0,2.0,59.5,38.0,21.5,2.75,0.6386554621848739,0.36134453781512604,2.75
2023,18,SEA,54.0,29.0,25.0,2.0,55.75,36.0,19.75,2.0,0.6457399103139013,0.3542600896860987,2.0
2024,1,SEA,61.0,28.0,33.0,3.0,55.25,34.25,21.0,2.0,0.6199095022624435,0.38009049773755654,2.0
2024,2,SEA,66.0,47.0,19.0,2.0,55.75,32.5,23.25,2.25,0.5829596412556054,0.4170403587443946,2.25
2024,3,SEA,60.0,37.0,23.0,3.0,57.5,34.5,23.0,2.25,0.6,0.4,2.25
2024,4,SEA,79.0,60.0,19.0,4.0,60.25,35.25,25.0,2.5,0.5850622406639004,0.4149377593360996,2.5
2024,5,SEA,58.0,47.0,11.0,2.0,66.5,43.0,23.5,3.0,0.6466165413533834,0.3533834586466165,3.0
2024,6,SEA,73.0,53.0,20.0,3.0,65.75,47.75,18.0,2.75,0.7262357414448669,0.2737642585551331,2.75
2024,7,SEA,56.0,30.0,26.0,3.0,67.5,49.25,18.25,3.0,0.7296296296296296,0.27037037037037037,3.0
2024,8,SEA,47.0,30.0,17.0,1.0,66.5,47.5,19.0,3.0,0.7142857142857143,0.2857142857142857,3.0
2024,9,SEA,74.0,41.0,33.0,4.0,58.5,40.0,18.5,2.25,0.6837606837606838,0.3162393162393162,2.25
2024,11,SEA,59.0,36.0,23.0,2.0,62.5,38.5,24.0,2.75,0.616,0.384,2.75
2024,12,SEA,61.0,36.0,25.0,1.0,59.0,34.25,24.75,2.5,0.5805084745762712,0.4194915254237288,2.5
2024,13,SEA,57.0,34.0,23.0,2.0,60.25,35.75,24.5,2.0,0.5933609958506224,0.4066390041493776,2.0
2024,14,SEA,61.0,30.0,31.0,3.0,62.75,36.75,26.0,2.25,0.5856573705179283,0.41434262948207173,2.25
2024,15,SEA,56.0,40.0,16.0,1.0,59.5,34.0,25.5,2.0,0.5714285714285714,0.42857142857142855,2.0
2024,16,SEA,60.0,45.0,15.0,3.0,58.75,35.0,23.75,1.75,0.5957446808510638,0.40425531914893614,1.75
2024,17,SEA,51.0,26.0,25.0,0.0,58.5,37.25,21.25,2.25,0.6367521367521367,0.36324786324786323,2.25
2024,18,SEA,54.0,30.0,24.0,4.0,57.0,35.25,21.75,1.75,0.618421052631579,0.3815789473684211,1.75
2023,1,SF,66.0,32.0,34.0,3.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,SF,54.0,26.0,28.0,3.0,66.0,32.0,34.0,3.0,0.48484848484848486,0.5151515151515151,3.0
2023,3,SF,78.0,39.0,39.0,3.0,60.0,29.0,31.0,3.0,0.48333333333333334,0.5166666666666667,3.0
2023,4,SF,53.0,22.0,31.0,5.0,66.0,32.333333333333336,33.666666666666664,3.0,0.48989898989898994,0.51010101010101,3.0
2023,5,SF,67.0,26.0,41.0,6.0,62.75,29.75,33.0,3.5,0.47410358565737054,0.5258964143426295,3.5
2023,6,SF,55.0,30.0,25.0,2.0,63.0,28.25,34.75,4.25,0.44841269841269843,0.5515873015873016,4.25
2023,7,SF,53.0,31.0,22.0,2.0,63.25,29.25,34.0,4.0,0.4624505928853755,0.5375494071146245,4.0
2023,8,SF,56.0,33.0,23.0,2.0,57.0,27.25,29.75,3.75,0.4780701754385965,0.5219298245614035,3.75
2023,10,SF,60.0,30.0,30.0,4.0,57.75,30.0,27.75,3.0,0.5194805194805194,0.4805194805194805,3.0
2023,11,SF,59.0,29.0,30.0,3.0,56.0,31.0,25.0,2.5,0.5535714285714286,0.44642857142857145,2.5
2023,12,SF,65.0,32.0,33.0,5.0,57.0,30.75,26.25,2.75,0.5394736842105263,0.4605263157894737,2.75
2023,13,SF,57.0,29.0,28.0,6.0,60.0,31.0,29.0,3.5,0.5166666666666667,0.48333333333333334,3.5
2023,14,SF,53.0,30.0,23.0,4.0,60.25,30.0,30.25,4.5,0.4979253112033195,0.5020746887966805,4.5
2023,15,SF,54.0,28.0,26.0,5.0,58.5,30.0,28.5,4.5,0.5128205128205128,0.48717948717948717,4.5
2023,16,SF,68.0,50.0,18.0,2.0,57.25,29.75,27.5,5.0,0.519650655021834,0.48034934497816595,5.0
2023,17,SF,68.0,29.0,39.0,3.0,58.0,34.25,23.75,4.25,0.5905172413793104,0.40948275862068967,4.25
2023,18,SF,58.0,29.0,29.0,3.0,60.75,34.25,26.5,3.5,0.5637860082304527,0.43621399176954734,3.5
2023,20,SF,64.0,40.0,24.0,3.0,62.0,34.0,28.0,3.25,0.5483870967741935,0.45161290322580644,3.25
2023,21,SF,66.0,33.0,33.0,4.0,64.5,37.0,27.5,2.75,0.5736434108527132,0.4263565891472868,2.75
2023,22,SF,71.0,40.0,31.0,2.0,64.0,32.75,31.25,3.25,0.51171875,0.48828125,3.25
2024,1,SF,70.0,32.0,38.0,2.0,64.75,35.5,29.25,3.0,0.5482625482625483,0.4517374517374517,3.0
2024,2,SF,67.0,42.0,25.0,2.0,67.75,36.25,31.5,2.75,0.5350553505535055,0.46494464944649444,2.75
2024,3,SF,65.0,31.0,34.0,3.0,68.5,36.75,31.75,2.5,0.5364963503649635,0.4635036496350365,2.5
2024,4,SF,60.0,28.0,32.0,2.0,68.25,36.25,32.0,2.25,0.5311355311355311,0.46886446886446886,2.25
2024,5,SF,63.0,37.0,26.0,1.0,65.5,33.25,32.25,2.25,0.5076335877862596,0.49236641221374045,2.25
2024,6,SF,62.0,28.0,34.0,4.0,63.75,34.5,29.25,2.0,0.5411764705882353,0.4588235294117647,2.0
2024,7,SF,57.0,33.0,24.0,2.0,62.5,31.0,31.5,2.5,0.496,0.504,2.5
2024,8,SF,64.0,28.0,36.0,3.0,60.5,31.5,29.0,2.25,0.5206611570247934,0.4793388429752066,2.25
2024,10,SF,61.0,39.0,22.0,2.0,61.5,31.5,30.0,2.5,0.5121951219512195,0.4878048780487805,2.5
2024,11,SF,57.0,30.0,27.0,2.0,61.0,32.0,29.0,2.75,0.5245901639344263,0.47540983606557374,2.75
2024,12,SF,47.0,31.0,16.0,1.0,59.75,32.5,27.25,2.25,0.5439330543933054,0.4560669456066946,2.25
2024,13,SF,47.0,20.0,27.0,1.0,57.25,32.0,25.25,2.0,0.5589519650655022,0.4410480349344978,2.0
2024,14,SF,61.0,27.0,34.0,5.0,53.0,30.0,23.0,1.5,0.5660377358490566,0.4339622641509434,1.5
2024,15,SF,53.0,34.0,19.0,0.0,53.0,27.0,26.0,2.25,0.5094339622641509,0.49056603773584906,2.25
2024,16,SF,61.0,43.0,18.0,2.0,52.0,28.0,24.0,1.75,0.5384615384615384,0.46153846153846156,1.75
2024,17,SF,60.0,42.0,18.0,5.0,55.5,31.0,24.5,2.0,0.5585585585585585,0.44144144144144143,2.0
2024,18,SF,73.0,45.0,28.0,3.0,58.75,36.5,22.25,3.0,0.6212765957446809,0.37872340425531914,3.0
2023,1,TB,68.0,35.0,33.0,2.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,TB,68.0,34.0,34.0,2.0,68.0,35.0,33.0,2.0,0.5147058823529411,0.4852941176470588,2.0
2023,3,TB,45.0,28.0,17.0,1.0,68.0,34.5,33.5,2.0,0.5073529411764706,0.49264705882352944,2.0
2023,4,TB,68.0,35.0,33.0,3.0,60.333333333333336,32.333333333333336,28.0,1.6666666666666667,0.5359116022099447,0.46408839779005523,1.6666666666666667
2023,6,TB,54.0,38.0,16.0,0.0,62.25,33.0,29.25,2.0,0.5301204819277109,0.46987951807228917,2.0
2023,7,TB,65.0,45.0,20.0,1.0,58.75,33.75,25.0,1.5,0.574468085106383,0.425531914893617,1.5
2023,8,TB,63.0,46.0,17.0,2.0,58.0,36.5,21.5,1.25,0.6293103448275862,0.3706896551724138,1.25
2023,9,TB,63.0,32.0,31.0,4.0,62.5,41.0,21.5,1.5,0.656,0.344,1.5
2023,10,TB,61.0,32.0,29.0,2.0,61.25,40.25,21.0,1.75,0.6571428571428571,0.34285714285714286,1.75
2023,11,TB,67.0,49.0,18.0,2.0,63.0,38.75,24.25,2.25,0.6150793650793651,0.38492063492063494,2.25
2023,12,TB,56.0,37.0,19.0,2.0,63.5,39.75,23.75,2.5,0.6259842519685039,0.37401574803149606,2.5
2023,13,TB,58.0,30.0,28.0,3.0,61.75,37.5,24.25,2.5,0.6072874493927125,0.39271255060728744,2.5
2023,14,TB,67.0,30.0,37.0,3.0,60.5,37.0,23.5,2.25,0.6115702479338843,0.3884297520661157,2.25
2023,15,TB,60.0,33.0,27.0,4.0,62.0,36.5,25.5,2.5,0.5887096774193549,0.4112903225806452,2.5
2023,16,TB,73.0,37.0,36.0,3.0,60.25,32.5,27.75,3.0,0.5394190871369294,0.4605809128630705,3.0
2023,17,TB,51.0,36.0,15.0,2.0,64.5,32.5,32.0,3.25,0.5038759689922481,0.49612403100775193,3.25
2023,18,TB,64.0,35.0,29.0,0.0,62.75,34.0,28.75,3.0,0.5418326693227091,0.4581673306772908,3.0
2023,19,TB,69.0,40.0,29.0,3.0,62.0,35.25,26.75,2.25,0.5685483870967742,0.4314516129032258,2.25
2023,20,TB,61.0,46.0,15.0,3.0,64.25,37.0,27.25,2.0,0.5758754863813229,0.42412451361867703,2.0
2024,1,TB,61.0,31.0,30.0,4.0,61.25,39.25,22.0,2.0,0.6408163265306123,0.35918367346938773,2.0
2024,2,TB,47.0,24.0,23.0,2.0,63.75,38.0,25.75,2.5,0.596078431372549,0.403921568627451,2.5
2024,3,TB,56.0,40.0,16.0,1.0,59.5,35.25,24.25,3.0,0.592436974789916,0.40756302521008403,3.0
2024,4,TB,74.0,49.0,25.0,4.0,56.25,35.25,21.0,2.5,0.6266666666666667,0.37333333333333335,2.5
2024,5,TB,51.0,25.0,26.0,3.0,59.5,36.0,23.5,2.75,0.6050420168067226,0.3949579831932773,2.75
2024,6,TB,73.0,38.0,35.0,7.0,57.0,34.5,22.5,2.5,0.6052631578947368,0.39473684210526316,2.5
2024,7,TB,80.0,50.0,30.0,4.0,63.5,38.0,25.5,3.75,0.5984251968503937,0.4015748031496063,3.75
2024,8,TB,72.0,50.0,22.0,3.0,69.5,40.5,29.0,4.5,0.5827338129496403,0.4172661870503597,4.5
2024,9,TB,52.0,33.0,19.0,3.0,69.0,40.75,28.25,4.25,0.5905797101449275,0.40942028985507245,4.25
2024,10,TB,58.0,31.0,27.0,2.0,69.25,42.75,26.5,4.25,0.6173285198555957,0.38267148014440433,4.25
2024,12,TB,62.0,30.0,32.0,4.0,65.5,41.0,24.5,3.0,0.6259541984732825,0.37404580152671757,3.0
2024,13,TB,77.0,38.0,39.0,2.0,61.0,36.0,25.0,3.0,0.5901639344262295,0.4098360655737705,3.0
2024,14,TB,59.0,33.0,26.0,4.0,62.25,33.0,29.25,2.75,0.5301204819277109,0.46987951807228917,2.75
2024,15,TB,67.0,28.0,39.0,4.0,64.0,33.0,31.0,3.0,0.515625,0.484375,3.0
2024,16,TB,70.0,47.0,23.0,3.0,66.25,32.25,34.0,3.5,0.4867924528301887,0.5132075471698113,3.5
2024,17,TB,74.0,34.0,40.0,5.0,68.25,36.5,31.75,3.25,0.5347985347985348,0.4652014652014652,3.25
2024,18,TB,64.0,33.0,31.0,3.0,67.5,35.5,32.0,4.0,0.5259259259259259,0.4740740740740741,4.0
2024,19,TB,44.0,19.0,25.0,2.0,68.75,35.5,33.25,3.75,0.5163636363636364,0.48363636363636364,3.75
2023,1,TEN,59.0,37.0,22.0,0.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
2023,2,TEN,63.0,29.0,34.0,3.0,59.0,37.0,22.0,0.0,0.6271186440677966,0.3728813559322034,0.0
2023,3,TEN,45.0,30.0,15.0,0.0,61.0,33.0,28.0,1.5,0.5409836065573771,0.45901639344262296,1.5
2023,4,TEN,62.0,29.0,33.0,3.0,55.666666666666664,32.0,23.666666666666668,1.0,0.5748502994011976,0.42514970059880236,1.0
2023,5,TEN,58.0,36.0,22.0,1.0,57.25,31.25,26.0,1.5,0.5458515283842795,0.45414847161572053,1.5
2023,6,TEN,46.0,27.0,19.0,1.0,57.0,31.0,26.0,1.75,0.543859649122807,0.45614035087719296,1.75
2023,8,TEN,67.0,31.0,36.0,4.0,52.75,30.5,22.25,1.25,0.5781990521327014,0.4218009478672986,1.25
2023,9,TEN,68.0,43.0,25.0,1.0,58.25,30.75,27.5,2.25,0.5278969957081545,0.4721030042918455,2.25
2023,10,TEN,59.0,43.0,16.0,0.0,59.75,34.25,25.5,1.75,0.5732217573221757,0.42677824267782427,1.75
2023,11,TEN,38.0,19.0,19.0,2.0,60.0,36.0,24.0,1.5,0.6,0.4,1.5
2023,12,TEN,53.0,29.0,24.0,2.0,58.0,34.0,24.0,1.75,0.5862068965517241,0.41379310344827586,1.75
2023,13,TEN,81.0,39.0,42.0,4.0,54.5,33.5,21.0,1.25,0.6146788990825688,0.3853211009174312,1.25
2023,14,TEN,69.0,40.0,29.0,4.0,57.75,32.5,25.25,2.0,0.5627705627705628,0.43722943722943725,2.0
2023,15,TEN,63.0,33.0,30.0,1.0,60.25,31.75,28.5,3.0,0.5269709543568465,0.4730290456431535,3.0
2023,16,TEN,64.0,33.0,31.0,2.0,66.5,35.25,31.25,2.75,0.5300751879699248,0.4699248120300752,2.75
2023,17,TEN,53.0,32.0,21.0,1.0,69.25,36.25,33.0,2.75,0.5234657039711191,0.47653429602888087,2.75
2023,18,TEN,55.0,29.0,26.0,4.0,62.25,34.5,27.75,2.0,0.5542168674698795,0.4457831325301205,2.0
2024,1,TEN,61.0,35.0,26.0,4.0,58.75,31.75,27.0,2.0,0.5404255319148936,0.4595744680851064,2.0
2024,2,TEN,60.0,32.0,28.0,2.0,58.25,32.25,26.0,2.75,0.5536480686695279,0.44635193133047213,2.75
2024,3,TEN,53.0,42.0,11.0,3.0,57.25,32.0,25.25,2.75,0.5589519650655022,0.4410480349344978,2.75
2024,4,TEN,62.0,22.0,40.0,2.0,57.25,34.5,22.75,3.25,0.6026200873362445,0.39737991266375544,3.25
2024,6,TEN,55.0,27.0,28.0,2.0,59.0,32.75,26.25,2.75,0.5550847457627118,0.4449152542372881,2.75
2024,7,TEN,67.0,43.0,24.0,1.0,57.5,30.75,26.75,2.25,0.5347826086956522,0.4652173913043478,2.25
2024,8,TEN,71.0,39.0,32.0,3.0,59.25,33.5,25.75,2.0,0.5654008438818565,0.4345991561181435,2.0
2024,9,TEN,73.0,34.0,39.0,2.0,63.75,32.75,31.0,2.0,0.5137254901960784,0.48627450980392156,2.0
2024,10,TEN,51.0,30.0,21.0,2.0,66.5,35.75,30.75,2.0,0.5375939849624061,0.462406015037594,2.0
2024,11,TEN,55.0,36.0,19.0,1.0,65.5,36.5,29.0,2.0,0.5572519083969466,0.44274809160305345,2.0
2024,12,TEN,66.0,33.0,33.0,4.0,62.5,34.75,27.75,2.0,0.556,0.444,2.0
2024,13,TEN,51.0,40.0,11.0,2.0,61.25,33.25,28.0,2.25,0.5428571428571428,0.45714285714285713,2.25
2024,14,TEN,62.0,34.0,28.0,0.0,55.75,34.75,21.0,2.25,0.6233183856502242,0.37668161434977576,2.25
2024,15,TEN,65.0,39.0,26.0,5.0,58.5,35.75,22.75,1.75,0.6111111111111112,0.3888888888888889,1.75
2024,16,TEN,59.0,36.0,23.0,4.0,61.0,36.5,24.5,2.75,0.5983606557377049,0.4016393442622951,2.75
2024,17,TEN,64.0,34.0,30.0,1.0,59.25,37.25,22.0,2.75,0.6286919831223629,0.37130801687763715,2.75
2024,18,TEN,61.0,29.0,32.0,2.0,62.5,35.75,26.75,2.5,0.572,0.428,2.5
2023,1,WAS,65.0,37.0,28.0,3.0,62.0,34.0,27.0,2.4,0.5573770491803278,0.4426229508196721,2.4
