player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,air_yards,player_week_targets,player_week_receptions,player_week_catch_rate,player_week_adot,player_week_target_share,current_season_games_entering,career_targets_entering,player_week_target_share_last_4,player_week_target_share_last_8,player_week_catch_rate_last_4,player_week_catch_rate_last_8,player_week_adot_last_4,player_week_adot_last_8,targets_last_4,targets_last_8,receptions_last_4,receptions_last_8,prior_targets,prior_season_catch_rate,sample_tier,route_position_factor,estimated_routes,route_proxy_status,position_avg_catch_rate,base_catch_rate_blend,projected_catch_rate,projected_target_share,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder,opponent_receptions_allowed_adjustment,opponent_adjustment_status,quality_flags,confidence_score,confidence_bucket,player_history_seasons,history_depth_bucket,history_start_season,history_end_season,max_training_season,max_training_week,target_season,target_week,projection_mode,leakage_check,leakage_status,career_carries_entering,career_rushing_yards_entering,career_games_entering_rush,career_ypc_entering,career_carries_per_game_entering,carries_last_4,rushing_yards_last_4,rush_games_last_4,recent_carries_per_game,recent_ypc_last_4,prior_carries,prior_season_ypc,prior_season_carries_per_game,position_avg_ypc,position_avg_carries_per_game,projected_carries,projected_yards_per_carry,rushing_yards_sample_flag,current_team_verified,team_verify_flag,team_source,team_context_note,projected_rushing_yards_raw,calibration_bucket,calibration_multiplier,projected_rushing_yards_calibrated,projected_rushing_yards,is_prop_candidate,usage_status,overall_rank,team_rank,position_rank,actual_rushing_yards,scoreable
00-0031687,R.Mostert,Raheem Mostert,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas5rkweusx2hl7abtzh",2024,1,REG,,MIA,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,9,0,0,0,0,-3.591188955400076,0,2.0,3.0,10.0,0,0,0,-1,17,1,0.7969469305826351,0,-10.0,0.0833333333333333,-0.0043859649122807,0.1219298245614035,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.9,3.9,0.0,3.0,2.0,0.6666666666666666,0.0,0.0833333333333333,0,34.0,0.0469088659878133,0.0436510419405156,0.875,0.625,0.0,0.0,1.5,1.375,1.25,0.875,34.0,0.7647058823529411,PRIOR_HEAVY,0.38,9.694766215594829,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7640015818442178,0.8600015818442178,0.0462145315075241,59.5,37.25,22.25,0.6260504201680672,0.3739495798319328,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,217.0,1045.0,16.0,4.815668202764977,13.5625,55.0,217.0,4.0,13.75,3.945454545454545,217.0,4.815668202764977,13.5625,4.262463400351357,7.673756740563212,12.090314185140803,4.622046521920209,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",55.88199462835262,40-60,1.024818045751556,57.26887652772729,55.88199462835262,True,HISTORICAL TEST ONLY,11,1,11,9,True
00-0036275,D.Swift,D'Andre Swift,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",2024,1,REG,,CHI,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,10,30,0,0,0,1,-4.199670332949609,0,0.0,1.0,0.0,0,0,0,1,0,0,0.1964089024551212,1,0.0,0.0344827586206896,0.0046728971962616,0.0549951659684176,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0344827586206896,0,53.0,0.0671195652173913,0.073738354037267,0.8888888888888888,0.8333333333333334,0.0,0.0,2.0,2.25,1.75,1.625,53.0,0.8113207547169812,PRIOR_HEAVY,0.38,9.884435994636476,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7900867958040156,0.8860867958040156,0.0512672063149186,63.75,31.75,32.0,0.4980392156862745,0.5019607843137255,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,239.0,1083.0,17.0,4.531380753138075,14.058823529411764,61.0,261.0,4.0,15.25,4.278688524590164,239.0,4.531380753138075,14.058823529411764,4.262463400351357,7.673756740563212,12.462556832199626,4.437259679662724,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",55.29960093702461,40-60,1.024818045751556,56.67202896312248,55.29960093702461,True,HISTORICAL TEST ONLY,12,1,12,30,True
00-0039040,D.Achane,De'Von Achane,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",2024,1,REG,,MIA,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,10,24,1,0,0,1,-2.1628287379571702,0,7.0,7.0,76.0,0,0,0,-25,101,2,4.089312919473741,0,-3.04,0.1944444444444444,-0.1096491228070175,0.2149122807017544,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.0,23.0,0.0,7.0,7.0,1.0,0.0,0.1944444444444444,0,43.0,0.1042884990253411,0.1241304577488787,0.6583333333333333,0.742361111111111,0.0,0.0,3.75,4.0,2.25,2.625,43.0,0.6976744186046512,PRIOR_HEAVY,0.38,14.455332381486745,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6871525166367395,0.7831525166367395,0.0605594397669061,59.5,37.25,22.25,0.6260504201680672,0.3739495798319328,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,109.0,809.0,12.0,7.422018348623853,9.083333333333334,37.0,196.0,4.0,9.25,5.297297297297297,109.0,7.422018348623853,9.083333333333334,4.262463400351357,7.673756740563212,8.730939185140803,6.31617411672848,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",55.14613209591679,40-60,1.024818045751556,56.51475132529461,55.14613209591679,True,HISTORICAL TEST ONLY,13,2,13,24,True
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",2024,1,REG,,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,30,159,1,0,0,9,2.5985510229221545,0,3.0,3.0,19.0,0,0,0,-7,26,1,-0.5995126497000456,0,-2.7142857142857144,0.0967741935483871,-0.0277777777777777,0.1257168458781362,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,23.8,26.8,0.0,3.0,3.0,1.0,0.0,0.0967741935483871,0,64.0,0.0938652073732718,0.1207425426578652,0.75,0.8258928571428571,0.0,0.0,3.25,3.875,2.5,3.25,64.0,0.8125,PRIOR_HEAVY,0.38,10.676623215929784,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7628986406677473,0.8588986406677472,0.0579536168538888,52.0,29.0,23.0,0.5576923076923077,0.4423076923076923,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,257.0,1034.0,17.0,4.023346303501945,15.117647058823527,56.0,266.0,4.0,14.0,4.75,257.0,4.023346303501945,15.117647058823527,4.262463400351357,7.673756740563212,13.25667447925845,4.10703728739924,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",54.445656393228354,40-60,1.024818045751556,55.796891184569,54.445656393228354,True,HISTORICAL TEST ONLY,14,1,14,159,True
00-0036973,T.Etienne,Travis Etienne,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gc0iljgj34piecyfueyd",2024,1,REG,,JAX,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,12,44,1,1,1,3,-10.692159522266593,0,2.0,3.0,15.0,0,0,0,9,6,1,-0.1817254978814162,0,1.6666666666666667,0.1578947368421052,0.0436893203883495,0.2674246295350025,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,9.9,11.9,0.0,3.0,2.0,0.6666666666666666,0.0,0.1578947368421052,0,73.0,0.1110842365481813,0.1109337571910752,0.875,0.8958333333333334,0.0,0.0,4.25,4.25,3.5,3.625,73.0,0.7945205479452054,PRIOR_HEAVY,0.38,16.42077576622188,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.77890891464035,0.8749089146403499,0.0622583741476161,63.0,41.0,22.0,0.6507936507936508,0.3492063492063492,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,267.0,1008.0,17.0,3.775280898876405,15.705882352941176,48.0,202.0,4.0,12.0,4.208333333333333,267.0,3.775280898876405,15.705882352941176,4.262463400351357,7.673756740563212,13.697850949846686,3.945794774392637,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",54.04890869831427,40-60,1.024818045751556,55.39029698721071,54.04890869831427,True,HISTORICAL TEST ONLY,15,1,15,44,True
00-0037256,R.White,Rachaad White,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxugbms8ketvgmilnlu3",2024,1,REG,,TB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,31,0,0,0,1,-5.778700644877972,0,6.0,6.0,75.0,0,0,0,-31,106,2,5.36553548858501,0,-2.419354838709677,0.2,-0.2214285714285714,0.145,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.6,16.6,0.0,6.0,6.0,1.0,0.0,0.2,0,78.0,0.1160409482990128,0.1240485712120862,0.7833333333333332,0.8238095238095238,0.0,0.0,4.0,4.0,3.25,3.25,78.0,0.8846153846153846,PRIOR_HEAVY,0.38,16.066781676791052,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.8056229996421062,0.901622999642106,0.063497552085324,61.25,39.25,22.0,0.6408163265306123,0.3591836734693877,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,299.0,1117.0,19.0,3.7357859531772575,15.736842105263158,57.0,244.0,4.0,14.25,4.280701754385965,299.0,3.7357859531772575,15.736842105263158,4.262463400351357,7.673756740563212,13.721070764088172,3.920123059688192,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",53.78828590591552,40-60,1.024818045751556,55.12320604642631,53.78828590591552,True,HISTORICAL TEST ONLY,16,1,16,31,True
00-0038134,K.Walker,Kenneth Walker III,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnzsnemdzbey5hbahdhk",2024,1,REG,,SEA,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,20,103,1,0,0,6,1.91849455825286,0,2.0,3.0,6.0,0,0,0,-11,15,1,-0.954837976802744,0,-0.5454545454545454,0.12,-0.0658682634730539,0.1338922155688622,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.9,18.9,0.0,3.0,2.0,0.6666666666666666,0.0,0.12,0,37.0,0.0696690462315462,0.0742376680749452,0.875,0.7875,0.0,0.0,2.25,2.375,2.0,1.875,37.0,0.7837837837837838,PRIOR_HEAVY,0.38,10.863358328204503,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7735405325596392,0.8695405325596391,0.0519045765684573,55.25,34.25,21.0,0.6199095022624435,0.3800904977375565,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,219.0,905.0,15.0,4.132420091324201,14.6,62.0,271.0,4.0,15.5,4.370967741935484,219.0,4.132420091324201,14.6,4.262463400351357,7.673756740563212,12.868439185140804,4.177935249483705,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",53.76350567743714,40-60,1.024818045751556,55.09781082110382,53.76350567743714,True,HISTORICAL TEST ONLY,17,1,17,103,True
00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grfxgbvqnzz40r7rdtvk",2024,1,REG,,PIT,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,20,70,0,0,0,3,-1.8370492157991976,0,1.0,2.0,9.0,0,0,0,-2,11,0,0.1960044209845364,0,-4.5,0.0909090909090909,-0.015625,0.1254261363636363,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.9,8.9,0.0,2.0,1.0,0.5,0.0,0.0909090909090909,0,41.0,0.0822368421052631,0.0657215956558061,0.8333333333333333,0.8333333333333334,0.0,0.0,2.0,1.75,1.75,1.5,41.0,0.7560975609756098,PRIOR_HEAVY,0.38,9.99343534526541,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7513640878222188,0.8473640878222187,0.0550465255368866,63.5,29.0,34.5,0.4566929133858268,0.5433070866141733,2.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,267.0,1072.0,18.0,4.01498127340824,14.833333333333334,84.0,349.0,4.0,21.0,4.154761904761905,267.0,4.01498127340824,14.833333333333334,4.262463400351357,7.673756740563212,13.043439185140803,4.10160001783833,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",53.498970394446694,40-60,1.024818045751556,54.826710289357216,53.498970394446694,True,HISTORICAL TEST ONLY,18,1,18,70,True
00-0035261,T.Pollard,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",2024,1,REG,,TEN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,16,82,1,0,0,5,0.4338679985958151,0,3.0,4.0,12.0,0,0,0,0,8,0,-1.473473701858893,0,0.0,0.1481481481481481,0.0,0.2222222222222222,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,15.4,18.4,0.0,4.0,3.0,0.75,0.0,0.1481481481481481,0,76.0,0.0793758737185461,0.1129852125002987,0.7777777777777778,0.8003472222222222,0.0,0.0,3.75,4.5,2.75,3.625,76.0,0.8157894736842105,PRIOR_HEAVY,0.38,10.749087189867817,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.770098933065408,0.866098933065408,0.0543312834402073,58.75,31.75,27.0,0.5404255319148936,0.4595744680851064,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,267.0,1061.0,18.0,3.9737827715355807,14.833333333333334,60.0,213.0,4.0,15.0,3.55,267.0,3.9737827715355807,14.833333333333334,4.262463400351357,7.673756740563212,13.043439185140803,4.074820991621103,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",53.149679794545,40-60,1.024818045751556,54.468750979366575,53.149679794545,True,HISTORICAL TEST ONLY,19,1,19,82,True
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hjxk3judytgsxkqiilre",2024,1,REG,,DET,LA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,11,40,1,0,0,3,1.7540248416480608,0,4.0,6.0,34.0,0,0,0,1,54,2,0.5037998423102215,0,34.0,0.2142857142857142,0.0053475935828877,0.3251718869365927,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.4,17.4,0.0,6.0,4.0,0.6666666666666666,0.0,0.2142857142857142,0,85.0,0.1078355784000945,0.1105908189888858,0.625,0.6443452380952381,0.0,0.0,3.75,3.875,2.75,2.625,85.0,0.7411764705882353,PRIOR_HEAVY,0.38,14.8964090248229,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7022368759618649,0.7982368759618649,0.0614462096105944,63.5,37.75,25.75,0.594488188976378,0.405511811023622,3.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,211.0,1089.0,18.0,5.161137440758294,11.72222222222222,42.0,174.0,4.0,10.5,4.142857142857143,211.0,5.161137440758294,11.72222222222222,4.262463400351357,7.673756740563212,10.71010585180747,4.846601526615866,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",51.9076153715876,40-60,1.024818045751556,53.195860944733845,51.9076153715876,True,HISTORICAL TEST ONLY,20,2,20,40,True
00-0038120,B.Hall,Breece Hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2024,1,REG,,NYJ,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,16,54,1,0,0,2,-4.659190249294508,0,5.0,6.0,39.0,0,1,1,0,42,2,-3.753116929787211,0,0.0,0.2068965517241379,0.0,0.3103448275862069,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.3,18.3,0.0,6.0,5.0,0.8333333333333334,0.0,0.2068965517241379,0,95.0,0.1829545454545454,0.2094336219336219,0.8125,0.8125,0.0,0.0,7.25,7.625,6.0,6.25,95.0,0.8,PRIOR_HEAVY,0.38,20.55962504079736,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7691486406677472,0.8651486406677472,0.0802259513742071,68.0,40.0,28.0,0.5882352941176471,0.4117647058823529,1.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,223.0,994.0,17.0,4.457399103139013,13.117647058823527,76.0,369.0,4.0,19.0,4.855263157894737,223.0,4.457399103139013,13.117647058823527,4.262463400351357,7.673756740563212,11.75667447925845,4.389171607163333,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",51.60206181902296,40-60,1.024818045751556,52.882724150122094,51.60206181902296,True,HISTORICAL TEST ONLY,21,1,21,54,True
00-0038542,B.Robinson,Bijan Robinson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjaf9auhx3lrktzgwpfb",2024,1,REG,,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,18,68,0,0,0,5,-0.7672272555646487,0,5.0,5.0,43.0,0,0,0,-13,56,3,2.6485142658246823,0,-3.3076923076923075,0.217391304347826,-0.0928571428571428,0.2610869565217391,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.1,16.1,0.0,5.0,5.0,1.0,0.0,0.217391304347826,0,86.0,0.207672213622291,0.201929898983885,0.6645833333333333,0.6215773809523809,0.0,0.0,6.25,5.625,4.5,3.75,86.0,0.6744186046511628,PRIOR_HEAVY,0.38,16.975965601055957,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.6767746096599953,0.7727746096599952,0.0864053684161435,58.5,31.0,27.5,0.5299145299145299,0.4700854700854701,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,214.0,976.0,17.0,4.5607476635514015,12.588235294117649,45.0,186.0,4.0,11.25,4.133333333333334,214.0,4.5607476635514015,12.588235294117649,4.262463400351357,7.673756740563212,11.35961565572904,4.456348171431386,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",50.622402455571454,40-60,1.024818045751556,51.878751555767515,50.622402455571454,True,HISTORICAL TEST ONLY,22,1,22,68,True
00-0036251,Z.Moss,Zack Moss,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",2024,1,REG,,CIN,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,44,1,0,0,4,2.4841268757008947,0,2.0,4.0,17.0,0,0,0,1,18,1,-0.6686870127450675,0,17.0,0.1379310344827586,0.0061728395061728,0.2112175393784589,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.1,14.1,0.0,4.0,2.0,0.5,0.0,0.1379310344827586,0,37.0,0.0987020396519754,0.0620154935101982,0.7222222222222222,0.7666666666666666,0.0,0.0,3.5,2.25,2.25,1.5,37.0,0.7297297297297297,PRIOR_HEAVY,0.38,15.384177191487316,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7159579499770565,0.8119579499770565,0.0591628249235646,65.75,40.75,25.0,0.6197718631178707,0.3802281368821292,2.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,183.0,794.0,14.0,4.33879781420765,13.071428571428571,42.0,122.0,4.0,10.5,2.9047619047619047,183.0,4.33879781420765,13.071428571428571,4.262463400351357,7.673756740563212,11.722010613712232,4.312080769357947,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",50.54625654559826,40-60,1.024818045751556,51.80071585311681,50.54625654559826,True,HISTORICAL TEST ONLY,23,1,23,44,True
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay6uo9lonegelngihki",2024,1,REG,,NO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,83,1,0,0,5,5.508878623251803,0,5.0,5.0,27.0,0,0,0,-17,44,0,-0.2224031077930703,0,-1.588235294117647,0.2083333333333333,-0.0817307692307692,0.2552884615384615,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.0,22.0,0.0,5.0,5.0,1.0,0.0,0.2083333333333333,0,86.0,0.1423032849503437,0.1639325429877534,0.8958333333333333,0.8666666666666667,0.0,0.0,4.25,5.25,3.75,4.5,86.0,0.872093023255814,PRIOR_HEAVY,0.38,15.752368698371516,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.8218618189623209,0.9178618189623208,0.0700631362481567,63.25,34.75,28.5,0.549407114624506,0.4505928853754941,3.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,180.0,694.0,13.0,3.855555555555556,13.846153846153848,47.0,186.0,4.0,11.75,3.9574468085106393,180.0,3.855555555555556,13.846153846153848,4.262463400351357,7.673756740563212,12.303054569756188,3.9979733012340857,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",49.187283693511255,40-60,1.024818045751556,50.408015950611585,49.187283693511255,True,HISTORICAL TEST ONLY,24,1,24,83,True
