Player Name,Player ID,Position,Current Team,Roster Status,Depth Chart Role,Source,Updated At,Current Team Verified,Team Verify Flag,Validation Status,Notes
J.Mixon,00-0033897,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Demercado,00-0038705,RB,ARI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Jones,00-0035860,RB,ARI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Rivers,00-0037557,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.McKeon,00-0036032,TE,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Homer,00-0035594,RB,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Daniels,00-0033258,TE,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Bell,00-0039420,TE,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
W.Mallory,00-0038394,TE,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Singletary,00-0035250,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Anderson,00-0032725,TE,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.McKitty,00-0037011,TE,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Bell,00-0032062,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Evans,00-0036857,RB,CIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Cook,00-0037248,RB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Kolar,00-0038046,TE,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Dowdle,00-0036139,RB,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Schrader,00-0039703,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Edwards-Helaire,00-0036360,RB,NO,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Mitchell,00-0036567,RB,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Rodriguez,00-0038611,RB,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Brightwell,00-0036569,RB,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Jefferson,00-0036670,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Vaki,00-0039364,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Polk,00-0039907,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Q.Morris,00-0036590,TE,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Allen,00-0039074,TE,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Gray,00-0038396,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Walker,00-0039792,WR,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Sermon,00-0036984,RB,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Armah,00-0033296,RB,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Johnson,00-0035628,RB,JAX,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Ja.Williams,00-0033948,RB,NO,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Benson,00-0039921,RB,ARI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Martin-Robinson,00-0039648,TE,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.McKinnon,00-0031376,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Stoll,00-0036741,TE,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Davis,00-0039798,RB,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Allen,00-0039794,RB,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Wilson,00-0034115,RB,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Ogunbowale,00-0033854,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Ozigbo,00-0035184,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Pollard,00-0035261,RB,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.McNichols,00-0033955,RB,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Mason,00-0037525,RB,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Brooks,00-0038685,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Chandler,00-0037276,RB,MIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Z.Davidson,00-0036640,TE,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Uzomah,00-0032134,TE,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Williams,00-0030874,RB,ARI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Badie,00-0037085,RB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
H.Haskins,00-0037617,RB,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Fant,00-0038735,TE,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Brooks,00-0039344,RB,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Patterson,00-0030578,RB,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Charles,00-0037156,WR,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
N.Bawden,00-0034433,RB,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Ty.Johnson,00-0035537,RB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Stevenson,00-0036875,RB,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Corbin,00-0037410,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Holani,00-0039299,RB,SEA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Spiller,00-0038045,RB,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Z.Knight,00-0037157,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Z.White,00-0038040,RB,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Breida,00-0033308,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Foreman,00-0033925,RB,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Baker,00-0039853,WR,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
H.Pearson,00-0038468,TE,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Miller,00-0038551,RB,NO,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Freeman,00-0034838,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Reynolds,00-0035567,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Perine,00-0036269,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Williams,00-0035291,RB,CIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Cook,00-0033893,RB,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.McFarland,00-0036336,RB,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Estime,00-0039373,RB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Funk,00-0036860,RB,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Hull,00-0038397,RB,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Hesse,00-0035572,TE,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Allgeier,00-0037263,RB,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Wilson,00-0039236,WR,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Drake,00-0033118,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Kibodi,00-0039617,RB,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Em.Wilson,00-0038797,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Vaughn,00-0036450,RB,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Young,00-0037093,WR,SEA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Elliott,00-0033045,RB,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Evans,00-0036297,RB,CHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
V.Jones,00-0037745,RB,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Robinson,00-0035831,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Edwards,00-0034184,RB,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Gainwell,00-0036919,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Vaughn,00-0038622,RB,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Taylor,00-0036223,RB,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Steele,00-0039325,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Dulin,00-0035021,WR,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Goodson,00-0037120,RB,IND,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Watson,00-0039573,RB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Jenkins,00-0038498,TE,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Murray,00-0030513,RB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Henry,00-0032764,RB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Toney,00-0036913,WR,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Fortson,00-0035547,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Juszczyk,00-0029892,FB,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Hunt,00-0033923,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Davis,00-0039875,RB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Harris,00-0037286,RB,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Bigsby,00-0038555,RB,JAX,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Collier,00-0039244,RB,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Dillon,00-0036265,RB,GB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Gore,00-0035715,RB,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Perine,00-0033526,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Tucker,00-0038951,RB,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Hasty,00-0035806,RB,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
N.Chubb,00-0034791,RB,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Williams,00-0032975,RB,WAS,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Kelley,00-0036370,RB,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.McIntosh,00-0038636,RB,SEA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
F.Franks,00-0036825,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
I.Pacheco,00-0037197,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.VanSumeren,00-0038489,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Bolden,00-0029239,RB,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Laube,00-0039407,RB,LV,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Mitchell,00-0038454,RB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
Z.Evans,00-0039136,RB,LA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Ingram,00-0037299,RB,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Wright,00-0039874,RB,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
H.Luepke,00-0038738,RB,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Taylor,00-0036096,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Vidal,00-0039391,RB,LAC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Nwangwu,00-0036842,RB,NYJ,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Johnson,00-0035726,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Okwuegbunam,00-0036423,TE,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Taylor,00-0035973,RB,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Gordon,00-0032144,RB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
C.Ham,00-0032918,FB,MIN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
W.Shipley,00-0039746,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Ross,00-0037216,WR,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Ibrahim,00-0038656,RB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
X.Weaver,00-0039521,WR,ARI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
G.Igwebuike,00-0034614,RB,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Robinson,00-0039385,RB,JAX,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Shampklin,00-0037609,RB,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Ward,00-0035924,RB,PIT,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Wayne,00-0038728,WR,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
E.Ezukanma,00-0038092,WR,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Penny,00-0034750,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Brooks,00-0039603,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Hairston,00-0037456,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Harris,00-0035657,RB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Berrios,00-0034419,WR,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Kennedy,00-0035544,WR,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Miller,00-0039230,RB,NYG,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
