line,rank,player_name,team,opponent,position,calibrated_projection,model_over_probability,confidence_tier,flags,usage_status,notes
5.5,12,T.Etienne,JAX,IND,RB,8.221121594455049,0.7463009084586917,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,13,A.Jones,MIN,LA,RB,8.171539962267742,0.7424172972871577,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,14,K.Walker,SEA,MIN,RB,7.669896167484988,0.7014619827669522,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,15,T.Allgeier,ATL,CAR,RB,7.616988634553649,0.6969754059324744,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,16,R.White,TB,WAS,RB,7.396247139956839,0.6779400287298091,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,17,J.Jacobs,GB,PHI,RB,7.395037398519733,0.6778343492625551,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,18,T.Bigsby,JAX,IND,RB,7.309434882654873,0.6703202873787579,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,19,C.Brown,CIN,DEN,RB,7.113046577439101,0.6528238066118666,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,20,J.Conner,ARI,LA,RB,6.2613690922643,0.5735728064452199,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,21,N.Harris,PIT,BAL,RB,6.209308017185189,0.5685937325874225,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,22,J.Dobbins,LAC,HOU,RB,6.190958558024488,0.5668361634281054,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,23,J.Gibbs,DET,WAS,RB,6.177847928971912,0.5655795736658861,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,24,D.Montgomery,DET,WAS,RB,5.825244157887851,0.5315763378717717,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
5.5,25,B.Robinson,WAS,PHI,RB,5.796725935410487,0.5288126961089505,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,1,J.Taylor,IND,JAX,RB,14.714235572200463,0.9773078942176707,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,2,D.Henry,BAL,BUF,RB,14.70748572420501,0.9772191599744942,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,3,B.Robinson,ATL,CAR,RB,14.253459230476937,0.970542415162968,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,4,S.Barkley,PHI,KC,RB,11.597620949372056,0.8928513032111093,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,5,J.Mixon,HOU,KC,RB,9.958632501037004,0.8002627083738292,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,6,T.Pollard,TEN,HOU,RB,9.934639469149408,0.798623611794887,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,7,R.Dowdle,DAL,WAS,RB,9.510990683979092,0.7683761711227208,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,8,B.Irving,TB,WAS,RB,8.649815168553095,0.6997626651067275,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,9,D.Swift,CHI,GB,RB,8.525546005271234,0.6891508096088966,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,10,C.Hubbard,CAR,ARI,RB,8.479818811072214,0.6852053871762497,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,11,J.Cook,BUF,KC,RB,8.302932565854961,0.6697466548635702,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,12,T.Etienne,JAX,IND,RB,8.221121594455049,0.6624955895889153,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,13,A.Jones,MIN,LA,RB,8.171539962267742,0.6580713089160004,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,14,K.Walker,SEA,MIN,RB,7.669896167484988,0.6121776437632285,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,15,T.Allgeier,ATL,CAR,RB,7.616988634553649,0.6072314383389593,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,16,R.White,TB,WAS,RB,7.396247139956839,0.5864161093236817,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,17,J.Jacobs,GB,PHI,RB,7.395037398519733,0.586301304136857,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,18,T.Bigsby,JAX,IND,RB,7.309434882654873,0.578159406055788,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,19,C.Brown,CIN,DEN,RB,7.113046577439101,0.5593591860989405,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,20,J.Conner,ARI,LA,RB,6.2613690922643,0.4768213248815196,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,21,N.Harris,PIT,BAL,RB,6.209308017185189,0.4717722241227469,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,22,J.Dobbins,LAC,HOU,RB,6.190958558024488,0.46999365563133766,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,23,J.Gibbs,DET,WAS,RB,6.177847928971912,0.46872323870678856,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,24,D.Montgomery,DET,WAS,RB,5.825244157887851,0.43471688483011495,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
6.5,25,B.Robinson,WAS,PHI,RB,5.796725935410487,0.4319840703648762,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,1,J.Taylor,IND,JAX,RB,14.714235572200463,0.9605807231152435,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,2,D.Henry,BAL,BUF,RB,14.70748572420501,0.9604404970406732,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,3,B.Robinson,ATL,CAR,RB,14.253459230476937,0.9500372706509526,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,4,S.Barkley,PHI,KC,RB,11.597620949372056,0.8409147253829603,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,5,J.Mixon,HOU,KC,RB,9.958632501037004,0.7253966360887245,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,6,T.Pollard,TEN,HOU,RB,9.934639469149408,0.7234443201414368,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,7,R.Dowdle,DAL,WAS,RB,9.510990683979092,0.6878972797962913,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,8,B.Irving,TB,WAS,RB,8.649815168553095,0.6103024111708142,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,9,D.Swift,CHI,GB,RB,8.525546005271234,0.5986421403046767,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,10,C.Hubbard,CAR,ARI,RB,8.479818811072214,0.5943287095912126,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,11,J.Cook,BUF,KC,RB,8.302932565854961,0.5775395384104594,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,12,T.Etienne,JAX,IND,RB,8.221121594455049,0.5697245583896922,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,13,A.Jones,MIN,LA,RB,8.171539962267742,0.5649747488931511,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,14,K.Walker,SEA,MIN,RB,7.669896167484988,0.5165069211689725,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,15,T.Allgeier,ATL,CAR,RB,7.616988634553649,0.5113681908696186,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,16,R.White,TB,WAS,RB,7.396247139956839,0.4899176838572967,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,17,J.Jacobs,GB,PHI,RB,7.395037398519733,0.4898001511653969,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,18,T.Bigsby,JAX,IND,RB,7.309434882654873,0.48148627084046713,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,19,C.Brown,CIN,DEN,RB,7.113046577439101,0.4624489270987413,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,20,J.Conner,ARI,LA,RB,6.2613690922643,0.38142369742400273,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,21,N.Harris,PIT,BAL,RB,6.209308017185189,0.3765985995095964,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,22,J.Dobbins,LAC,HOU,RB,6.190958558024488,0.3749024853219217,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,23,J.Gibbs,DET,WAS,RB,6.177847928971912,0.37369209532652337,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,24,D.Montgomery,DET,WAS,RB,5.825244157887851,0.34164106352754275,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
7.5,25,B.Robinson,WAS,PHI,RB,5.796725935410487,0.3390944389201479,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,1,J.Taylor,IND,JAX,RB,14.714235572200463,0.9349686195234815,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,2,D.Henry,BAL,BUF,RB,14.70748572420501,0.9347597896676498,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,3,B.Robinson,ATL,CAR,RB,14.253459230476937,0.9194832912814339,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,4,S.Barkley,PHI,KC,RB,11.597620949372056,0.7747595964316465,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,5,J.Mixon,HOU,KC,RB,9.958632501037004,0.6388320006613274,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,6,T.Pollard,TEN,HOU,RB,9.934639469149408,0.6366405988717885,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,7,R.Dowdle,DAL,WAS,RB,9.510990683979092,0.5972704184717156,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,8,B.Irving,TB,WAS,RB,8.649815168553095,0.5145567979882716,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,9,D.Swift,CHI,GB,RB,8.525546005271234,0.5024827138494816,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,10,C.Hubbard,CAR,ARI,RB,8.479818811072214,0.4980386663866735,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,11,J.Cook,BUF,KC,RB,8.302932565854961,0.4808550367276594,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,12,T.Etienne,JAX,IND,RB,8.221121594455049,0.47291758565216346,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,13,A.Jones,MIN,LA,RB,8.171539962267742,0.4681121108462901,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,14,K.Walker,SEA,MIN,RB,7.669896167484988,0.41987151017328117,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,15,T.Allgeier,ATL,CAR,RB,7.616988634553649,0.41484037326135104,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,16,R.White,TB,WAS,RB,7.396247139956839,0.39400869147590334,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,17,J.Jacobs,GB,PHI,RB,7.395037398519733,0.39389529954896474,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,18,T.Bigsby,JAX,IND,RB,7.309434882654873,0.38589494767534527,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,19,C.Brown,CIN,DEN,RB,7.113046577439101,0.36772804173926177,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,20,J.Conner,ARI,LA,RB,6.2613690922643,0.2927548631090777,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,21,N.Harris,PIT,BAL,RB,6.209308017185189,0.2884095122522924,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,22,J.Dobbins,LAC,HOU,RB,6.190958558024488,0.28688522821541307,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,23,J.Gibbs,DET,WAS,RB,6.177847928971912,0.2857984756336126,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,24,D.Montgomery,DET,WAS,RB,5.825244157887851,0.25732987749704683,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
8.5,25,B.Robinson,WAS,PHI,RB,5.796725935410487,0.2550934949351318,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,1,J.Taylor,IND,JAX,RB,14.714235572200463,0.8980010849380893,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,2,D.Henry,BAL,BUF,RB,14.70748572420501,0.8977080072984172,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,3,B.Robinson,ATL,CAR,RB,14.253459230476937,0.8765666874363668,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,4,S.Barkley,PHI,KC,RB,11.597620949372056,0.6953255091334989,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,5,J.Mixon,HOU,KC,RB,9.958632501037004,0.5444803806602168,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,6,T.Pollard,TEN,HOU,RB,9.934639469149408,0.5421623441373914,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,7,R.Dowdle,DAL,WAS,RB,9.510990683979092,0.5010681461375586,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,8,B.Irving,TB,WAS,RB,8.649815168553095,0.4179603579630351,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,9,D.Swift,CHI,GB,RB,8.525546005271234,0.40617811419107674,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,10,C.Hubbard,CAR,ARI,RB,8.479818811072214,0.4018633099571147,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,11,J.Cook,BUF,KC,RB,8.302932565854961,0.3852891770119139,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,12,T.Etienne,JAX,IND,RB,8.221121594455049,0.377691840158047,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,13,A.Jones,MIN,LA,RB,8.171539962267742,0.373110178548411,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,14,K.Walker,SEA,MIN,RB,7.669896167484988,0.32785896858023933,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,15,T.Allgeier,ATL,CAR,RB,7.616988634553649,0.3232169905286759,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,16,R.White,TB,WAS,RB,7.396247139956839,0.3041516927398885,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,17,J.Jacobs,GB,PHI,RB,7.395037398519733,0.3040485991014772,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,18,T.Bigsby,JAX,IND,RB,7.309434882654873,0.29679352885996924,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,19,C.Brown,CIN,DEN,RB,7.113046577439101,0.2804559845714174,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,20,J.Conner,ARI,LA,RB,6.2613690922643,0.21506616489797525,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,21,N.Harris,PIT,BAL,RB,6.209308017185189,0.2113783408630001,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,22,J.Dobbins,LAC,HOU,RB,6.190958558024488,0.2100874098395984,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,23,J.Gibbs,DET,WAS,RB,6.177847928971912,0.20916788739011594,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,24,D.Montgomery,DET,WAS,RB,5.825244157887851,0.1853374359752501,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
9.5,25,B.Robinson,WAS,PHI,RB,5.796725935410487,0.18348666088476173,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
10.5,1,J.Taylor,IND,JAX,RB,14.714235572200463,0.8477033430236578,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
10.5,2,D.Henry,BAL,BUF,RB,14.70748572420501,0.8473157293701028,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
10.5,3,B.Robinson,ATL,CAR,RB,14.253459230476937,0.8197421659245059,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
10.5,4,S.Barkley,PHI,KC,RB,11.597620949372056,0.6054164120131813,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
10.5,5,J.Mixon,HOU,KC,RB,9.958632501037004,0.4475384453948055,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
