player_name,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
J.Jefferson,MIN,,WR,64.5,70.34783579289143,59.82575835858695,25.308094360302785,0.42673470506911637,0.5732652949308836,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,69.5,70.34783579289143,59.82575835858695,25.308094360302785,0.3511347076417015,0.6488652923582985,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,74.5,70.34783579289143,59.82575835858695,25.308094360302785,0.28101664044697106,0.718983359553029,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,79.5,70.34783579289143,59.82575835858695,25.308094360302785,0.21846456306060524,0.7815354369393948,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,84.5,70.34783579289143,59.82575835858695,25.308094360302785,0.16479140372968626,0.8352085962703137,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,89.5,70.34783579289143,59.82575835858695,25.308094360302785,0.1204942144873683,0.8795057855126317,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jefferson,MIN,,WR,99.5,70.34783579289143,59.82575835858695,25.308094360302785,0.05848138354470178,0.9415186164552982,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jeudy,CLE,,WR,9.5,67.04095030979492,57.01349086518891,25.308094360302785,0.9697685558624284,0.030231444137571617,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jeudy,CLE,,WR,14.5,67.04095030979492,57.01349086518891,25.308094360302785,0.9535055504699346,0.04649444953006543,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Jeudy,CLE,,WR,19.5,67.04095030979492,57.01349086518891,25.308094360302785,0.9308660912487774,0.0691339087512226,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
